Fecha;Producto;Metodo de pago;Tipo de Cliente;Region;Metodo de Envio;Estado del Pedido;Marca;Precio Total (ARS);Cantidad de Productos;Descuento Aplicado (%);Cantidad de Pedidos;Monto Pagado (ARS);Tiempo de Envio;Valor del Envio (ARS)
19/12/2024;Auriculares;Mercado Pago;Nuevo;Tucuman;Envio Estandar;Enviado;LG;309672;3;10,73;14;11.611.119;6;6.802
20/12/2024;Auriculares;Pago Contra Entrega;Recurrente;CABA;Recogida en Tienda;Entregado;Sony;431381;4;2,56;16;26.900.656;5;8.029
21/12/2024;Accesorios;PayPal;Recurrente;Buenos Aires;Envio Estandar;Enviado;Apple;743116;3;3,87;5;10.715.463;5;9.559
22/12/2024;Accesorios;Tarjeta de Credito;Recurrente;Mendoza;Recogida en Tienda;Enviado;Huawei;275995;4;4,56;4;4.214.727;6;7.127
23/12/2024;Auriculares;Pago Contra Entrega;Nuevo;Neuquen;Envio Express;Entregado;Apple;312565;4;8,51;15;17.157.292;2;1.352
24/12/2024;Accesorios;Mercado Pago;Recurrente;Santa Fe;Envio Estandar;Enviado;Samsung;355756;1;14,13;15;4.582.487;2;5.718
25/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Tucuman;Recogida en Tienda;Enviado;Xiaomi;128645;2;10,53;6;1.381.260;5;9.149
26/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;CABA;Envio Estandar;Enviado;Xiaomi;245757;1;5,1;12;2.798.637;2;1.511
27/12/2024;Reloj Inteligente;Pago Contra Entrega;Nuevo;Tucuman;Envio Express;Entregado;LG;554841;1;3,9;16;8.531.200;1;7.475
28/12/2024;Accesorios;PayPal;Recurrente;Buenos Aires;Envio Estandar;Enviado;Apple;851951;3;9,27;2;4.637.991;3;5.049
29/12/2024;Camara Digital;PayPal;Nuevo;Mendoza;Recogida en Tienda;Enviado;Xiaomi;779552;3;13,31;7;14.191.258;2;2.080
30/12/2024;Auriculares;Tarjeta de Credito;Recurrente;Buenos Aires;Envio Express;Enviado;Apple;902295;2;4,87;16;27.468.500;2;4.070
31/12/2024;Accesorios;PayPal;Recurrente;Santa Fe;Envio Estandar;Enviado;Huawei;557528;3;3,04;15;24.326.009;5;2.972
1/12/2024;Auriculares;PayPal;Recurrente;Mendoza;Envio Estandar;Cancelado;LG;197168;2;8,14;2;724.438;3;9.914
2/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Tucuman;Envio Estandar;Enviado;Lenovo;502021;2;10,13;17;15.340.129;1;9.195
3/12/2024;Camara Digital;PayPal;Recurrente;Santa Fe;Recogida en Tienda;Cancelado;Sony;869064;1;5,07;9;7.425.176;6;2.922
4/12/2024;Reloj Inteligente;Pago Contra Entrega;Nuevo;Buenos Aires;Envio Estandar;Cancelado;Xiaomi;460773;4;10,29;9;14.880.151;3;1.602
5/12/2024;Camara Digital;Mercado Pago;Nuevo;Neuquen;Envio Estandar;Cancelado;Huawei;618302;2;10,5;1;1.106.757;1;8.822
6/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Neuquen;Envio Estandar;Entregado;Lenovo;175942;1;10,82;6;941.446;1;5.857
7/12/2024;Tablet;Transferencia Bancaria;Nuevo;Tucuman;Envio Express;Entregado;Huawei;928924;2;9,77;3;5.029.155;6;3.457
8/12/2024;Tablet;Pago Contra Entrega;Nuevo;Neuquen;Envio Estandar;Enviado;Lenovo;417694;4;7,38;5;7.736.982;5;6.929
9/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Mendoza;Envio Estandar;Entregado;Xiaomi;542512;4;7,41;7;14.064.722;1;9.626
10/12/2024;Smartphone;PayPal;Nuevo;Mendoza;Envio Estandar;Cancelado;Sony;656802;1;8,07;17;10.264.304;1;6.071
11/12/2024;Smartphone;Tarjeta de Credito;Nuevo;Cordoba;Recogida en Tienda;Cancelado;Huawei;390392;2;2,75;13;9.871.082;4;8.907
12/12/2024;Camara Digital;Mercado Pago;Nuevo;Buenos Aires;Envio Express;Entregado;Apple;110582;4;11,45;19;7.441.846;5;6.861
13/12/2024;Smartphone;Tarjeta de Credito;Nuevo;Mendoza;Envio Estandar;Entregado;Huawei;666753;2;1,04;14;18.475.436;5;9.477
14/12/2024;Accesorios;Transferencia Bancaria;Nuevo;Tucuman;Recogida en Tienda;Entregado;Samsung;775636;3;9,54;6;12.629.485;3;9.989
15/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Buenos Aires;Envio Estandar;Cancelado;Apple;380390;4;4,67;9;13.055.201;4;3.421
16/12/2024;Tablet;Tarjeta de Credito;Nuevo;Buenos Aires;Envio Estandar;Cancelado;Samsung;800573;2;6,53;10;14.966.656;1;8.055
17/12/2024;Laptop;Tarjeta de Credito;Nuevo;Santa Fe;Recogida en Tienda;Enviado;Apple;187062;1;13,76;9;1.451.863;6;9.276
18/12/2024;Smartphone;PayPal;Recurrente;Cordoba;Envio Estandar;Enviado;Lenovo;416500;3;3,11;15;18.159.767;3;7.435
19/12/2024;Laptop;Transferencia Bancaria;Recurrente;Neuquen;Envio Express;Enviado;Apple;851191;3;3,93;1;2.453.297;1;6.052
20/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Cordoba;Envio Express;Enviado;Xiaomi;310699;4;7,37;14;16.117.044;6;8.698
21/12/2024;Auriculares;Mercado Pago;Recurrente;Neuquen;Envio Express;Enviado;Sony;790104;4;13,45;3;8.206.148;3;8.914
22/12/2024;Smartphone;PayPal;Recurrente;CABA;Envio Express;Pendiente;Apple;541523;1;8,43;12;5.950.301;6;6.489
23/12/2024;Laptop;Transferencia Bancaria;Recurrente;Cordoba;Envio Express;Entregado;LG;581925;1;11,2;18;9.301.349;4;8.820
24/12/2024;Laptop;PayPal;Nuevo;Buenos Aires;Envio Express;Pendiente;Xiaomi;598341;3;10,87;19;30.399.713;3;2.461
25/12/2024;Reloj Inteligente;PayPal;Recurrente;Tucuman;Envio Express;Cancelado;Samsung;554616;2;1,6;14;15.280.146;3;1.312
26/12/2024;Accesorios;Transferencia Bancaria;Recurrente;Cordoba;Recogida en Tienda;Enviado;LG;273493;4;7,36;9;9.121.026;6;2.565
27/12/2024;Tablet;PayPal;Nuevo;Santa Fe;Envio Express;Pendiente;Samsung;840016;1;12,95;11;8.043.333;5;6.090
28/12/2024;Accesorios;PayPal;Recurrente;Santa Fe;Envio Estandar;Enviado;Xiaomi;164681;2;7,09;9;2.753.944;2;4.161
29/12/2024;Auriculares;Tarjeta de Credito;Nuevo;Mendoza;Envio Express;Entregado;Huawei;388972;1;10,46;13;4.527.929;1;1.631
30/12/2024;Tablet;Pago Contra Entrega;Recurrente;Neuquen;Envio Express;Cancelado;LG;201808;2;6,92;4;1.502.685;2;1.727
31/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Tucuman;Envio Express;Pendiente;Huawei;412181;2;8,46;14;10.564.123;4;3.572
1/12/2024;Laptop;PayPal;Nuevo;Neuquen;Envio Estandar;Cancelado;Sony;461878;4;1,47;18;32.765.948;1;4.824
2/12/2024;Laptop;PayPal;Recurrente;Santa Fe;Recogida en Tienda;Cancelado;Xiaomi;748586;2;14,3;4;5.132.264;4;6.625
3/12/2024;Laptop;Tarjeta de Credito;Nuevo;Santa Fe;Recogida en Tienda;Enviado;LG;878943;4;3,28;12;40.805.954;1;3.204
4/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Neuquen;Envio Express;Cancelado;Apple;999276;2;14,25;6;10.282.179;6;3.139
5/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Cordoba;Envio Estandar;Pendiente;Xiaomi;970838;1;14,74;11;9.105.021;6;9.751
6/12/2024;Tablet;Tarjeta de Credito;Nuevo;Mendoza;Recogida en Tienda;Pendiente;Lenovo;643902;4;6,89;18;43.167.081;3;6.050
7/12/2024;Laptop;Transferencia Bancaria;Recurrente;Neuquen;Envio Estandar;Pendiente;Samsung;305412;1;6,79;2;569.340;4;1.868
8/12/2024;Laptop;PayPal;Recurrente;Mendoza;Envio Estandar;Entregado;Xiaomi;490165;1;10,1;17;7.491.256;1;8.332
9/12/2024;Laptop;Transferencia Bancaria;Recurrente;Mendoza;Recogida en Tienda;Pendiente;Sony;835254;2;10,9;6;8.930.730;4;4.893
10/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Buenos Aires;Envio Estandar;Pendiente;Xiaomi;385891;4;2,17;10;15.101.134;1;2.897
11/12/2024;Auriculares;Tarjeta de Credito;Recurrente;Mendoza;Envio Express;Cancelado;Xiaomi;318752;1;3,35;4;1.232.257;3;2.424
12/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Cordoba;Recogida en Tienda;Entregado;Huawei;517912;1;3,25;2;1.002.157;2;8.547
13/12/2024;Camara Digital;PayPal;Nuevo;Santa Fe;Envio Estandar;Cancelado;LG;155621;1;6,36;5;728.609;6;3.721
14/12/2024;Tablet;Transferencia Bancaria;Recurrente;Neuquen;Recogida en Tienda;Enviado;Lenovo;616071;2;14,71;6;6.305.621;4;7.616
15/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;Buenos Aires;Envio Express;Enviado;Lenovo;757251;2;6,73;15;21.189.666;5;7.670
16/12/2024;Reloj Inteligente;Pago Contra Entrega;Nuevo;Buenos Aires;Recogida en Tienda;Pendiente;Xiaomi;410289;4;6,63;4;6.129.187;4;2.748
17/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;Tucuman;Envio Estandar;Enviado;LG;150554;4;4,55;14;8.047.050;6;8.657
18/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Santa Fe;Recogida en Tienda;Enviado;Apple;173347;1;5,71;13;2.124.732;2;2.543
19/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Mendoza;Envio Estandar;Cancelado;Lenovo;206537;1;14,93;4;702.769;3;8.854
20/12/2024;Tablet;Tarjeta de Credito;Nuevo;Buenos Aires;Recogida en Tienda;Pendiente;Lenovo;541193;2;7,49;12;12.016.362;2;5.745
21/12/2024;Auriculares;Mercado Pago;Nuevo;Buenos Aires;Envio Express;Pendiente;Sony;564133;4;14,46;3;5.790.661;2;3.430
22/12/2024;Auriculares;Transferencia Bancaria;Recurrente;Cordoba;Recogida en Tienda;Pendiente;Lenovo;449166;2;13,43;5;3.888.574;3;6.127
23/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Santa Fe;Envio Estandar;Enviado;Sony;289989;4;13,43;19;19.080.307;3;4.308
24/12/2024;Camara Digital;PayPal;Nuevo;Cordoba;Envio Express;Pendiente;Sony;601986;2;12,73;4;4.202.812;4;9.887
25/12/2024;Camara Digital;Mercado Pago;Nuevo;CABA;Recogida en Tienda;Pendiente;Huawei;476974;1;9,63;19;8.190.189;5;4.665
26/12/2024;Auriculares;Transferencia Bancaria;Recurrente;Cordoba;Envio Express;Entregado;LG;941605;4;1,54;4;14.833.828;3;6.592
27/12/2024;Reloj Inteligente;Tarjeta de Credito;Nuevo;Neuquen;Envio Express;Entregado;Xiaomi;151757;2;3,24;8;2.349.413;6;7.914
28/12/2024;Laptop;Pago Contra Entrega;Nuevo;Mendoza;Envio Express;Enviado;Apple;627942;3;8,24;11;19.015.355;5;4.173
29/12/2024;Laptop;Mercado Pago;Recurrente;Buenos Aires;Recogida en Tienda;Cancelado;Lenovo;708306;3;7,04;1;1.975.282;3;1.496
30/12/2024;Smartphone;Pago Contra Entrega;Nuevo;Neuquen;Envio Express;Enviado;Apple;314377;1;11,36;16;4.458.753;6;4.821
31/12/2024;Auriculares;PayPal;Nuevo;Cordoba;Recogida en Tienda;Pendiente;Xiaomi;537996;2;2,01;19;20.032.793;1;8.334
1/12/2024;Camara Digital;PayPal;Recurrente;Santa Fe;Recogida en Tienda;Cancelado;Huawei;397355;2;3,01;6;4.624.725;5;1.408
2/12/2024;Camara Digital;Tarjeta de Credito;Nuevo;CABA;Envio Express;Cancelado;Sony;465527;1;2,6;16;7.254.783;5;3.105
3/12/2024;Tablet;Tarjeta de Credito;Nuevo;Neuquen;Recogida en Tienda;Enviado;Lenovo;432833;3;1,59;12;15.334.068;5;6.617
4/12/2024;Smartphone;Pago Contra Entrega;Recurrente;CABA;Envio Estandar;Cancelado;Samsung;669335;2;3,99;14;17.994.115;4;4.078
5/12/2024;Accesorios;PayPal;Recurrente;Cordoba;Envio Estandar;Pendiente;Sony;545219;1;5,8;9;4.622.378;3;1.840
6/12/2024;Reloj Inteligente;Pago Contra Entrega;Recurrente;CABA;Recogida en Tienda;Cancelado;Huawei;126376;2;1,47;10;2.490.450;2;6.498
7/12/2024;Accesorios;PayPal;Recurrente;Buenos Aires;Recogida en Tienda;Entregado;Xiaomi;216671;4;9,26;3;2.359.230;2;1.689
8/12/2024;Laptop;Pago Contra Entrega;Nuevo;Neuquen;Envio Estandar;Enviado;Samsung;603446;2;13,48;1;1.044.185;3;5.454
9/12/2024;Auriculares;Mercado Pago;Recurrente;Cordoba;Envio Estandar;Pendiente;Sony;986703;2;14,86;4;6.720.532;4;1.174
10/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Santa Fe;Envio Estandar;Pendiente;Xiaomi;894684;4;5,44;13;43.990.464;1;8.468
11/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Neuquen;Recogida en Tienda;Entregado;Xiaomi;953213;3;11,3;10;25.363.618;3;9.378
12/12/2024;Auriculares;Tarjeta de Credito;Nuevo;Cordoba;Envio Express;Entregado;LG;477434;2;6,16;4;3.584.285;1;6.328
13/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Cordoba;Recogida en Tienda;Cancelado;Lenovo;524648;1;13,08;5;2.280.220;5;8.863
14/12/2024;Tablet;Pago Contra Entrega;Nuevo;Mendoza;Envio Express;Enviado;Apple;670450;1;4,58;10;6.397.272;2;7.892
15/12/2024;Auriculares;Pago Contra Entrega;Nuevo;Neuquen;Envio Estandar;Cancelado;LG;830486;2;6,44;5;7.770.229;6;7.280
16/12/2024;Camara Digital;Mercado Pago;Recurrente;Mendoza;Envio Express;Pendiente;Huawei;115695;1;5,58;11;1.201.578;6;3.374
17/12/2024;Accesorios;PayPal;Nuevo;Santa Fe;Envio Estandar;Pendiente;Xiaomi;950975;3;8,52;15;39.147.193;2;5.339
18/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Tucuman;Envio Estandar;Enviado;Lenovo;168773;4;12,83;9;5.296.301;2;5.745
19/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Santa Fe;Envio Express;Cancelado;Huawei;962098;2;4,84;11;20.140.672;5;9.293
20/12/2024;Laptop;Pago Contra Entrega;Nuevo;Santa Fe;Recogida en Tienda;Pendiente;Huawei;799013;1;4,63;9;6.858.516;2;3.547
21/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Buenos Aires;Envio Express;Entregado;Apple;583927;1;10,53;7;3.656.940;5;3.405
22/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Mendoza;Recogida en Tienda;Entregado;Samsung;542737;3;12,91;13;18.434.410;2;2.464
23/12/2024;Auriculares;Transferencia Bancaria;Nuevo;CABA;Envio Estandar;Pendiente;LG;780046;4;12,77;10;27.218.553;3;2.165
24/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Buenos Aires;Envio Express;Cancelado;Xiaomi;803132;4;7,35;13;38.694.669;6;5.493
25/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;CABA;Envio Express;Cancelado;Sony;478440;1;14,07;2;822.273;2;7.717
26/12/2024;Auriculares;Tarjeta de Credito;Recurrente;Tucuman;Recogida en Tienda;Pendiente;Samsung;770057;4;3,15;1;2.983.166;4;7.100
27/12/2024;Laptop;Pago Contra Entrega;Recurrente;Mendoza;Envio Express;Cancelado;Samsung;347306;1;11,99;3;916.950;1;3.378
28/12/2024;Tablet;Tarjeta de Credito;Recurrente;Mendoza;Envio Estandar;Cancelado;Lenovo;731010;1;9,65;7;4.623.121;5;2.386
29/12/2024;Smartphone;Mercado Pago;Nuevo;Tucuman;Envio Estandar;Entregado;Sony;389778;4;8,62;19;27.069.746;2;8.508
30/12/2024;Accesorios;Tarjeta de Credito;Recurrente;Tucuman;Envio Estandar;Cancelado;Lenovo;292476;2;7,02;15;8.158.369;2;8.743
31/12/2024;Tablet;PayPal;Recurrente;Neuquen;Envio Estandar;Entregado;Samsung;216164;4;12,11;12;9.119.058;4;9.927
1/12/2024;Laptop;PayPal;Nuevo;Tucuman;Envio Express;Entregado;LG;454164;2;12,31;17;13.540.480;2;6.149
2/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Santa Fe;Envio Estandar;Cancelado;Sony;232371;3;9,58;16;10.085.147;6;3.442
3/12/2024;Accesorios;Pago Contra Entrega;Recurrente;Santa Fe;Envio Express;Entregado;Huawei;739369;4;5,84;16;44.558.411;4;2.328
4/12/2024;Laptop;Mercado Pago;Nuevo;Cordoba;Recogida en Tienda;Pendiente;Huawei;508955;4;11,15;12;21.705.274;5;6.127
5/12/2024;Laptop;PayPal;Recurrente;CABA;Envio Estandar;Pendiente;Samsung;533830;4;11,18;18;34.140.067;1;8.310
6/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Cordoba;Envio Estandar;Entregado;Samsung;648646;1;7,18;16;9.633.257;2;2.467
7/12/2024;Tablet;Mercado Pago;Nuevo;CABA;Recogida en Tienda;Pendiente;Lenovo;533886;2;4,31;18;18.391.581;5;5.193
8/12/2024;Tablet;PayPal;Recurrente;CABA;Envio Estandar;Entregado;Sony;701831;1;11,34;10;6.222.257;4;7.412
9/12/2024;Laptop;Transferencia Bancaria;Recurrente;Neuquen;Recogida en Tienda;Cancelado;Huawei;154813;3;13,34;5;2.012.514;4;8.366
10/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Santa Fe;Envio Estandar;Cancelado;Sony;198358;1;1,38;18;3.521.219;2;6.873
11/12/2024;Laptop;PayPal;Recurrente;Cordoba;Envio Estandar;Entregado;Huawei;486912;1;1,4;17;8.161.693;3;4.535
12/12/2024;Tablet;Pago Contra Entrega;Nuevo;Buenos Aires;Recogida en Tienda;Enviado;Lenovo;614326;2;12,47;3;3.226.291;1;4.540
13/12/2024;Auriculares;Tarjeta de Credito;Recurrente;Cordoba;Envio Estandar;Entregado;Xiaomi;210581;2;5,87;2;792.906;5;2.174
14/12/2024;Accesorios;Mercado Pago;Recurrente;CABA;Envio Estandar;Cancelado;Lenovo;791132;4;2,49;11;33.944.616;6;3.954
15/12/2024;Tablet;Pago Contra Entrega;Nuevo;CABA;Envio Estandar;Enviado;Sony;767283;4;2,71;18;53.748.101;2;5.554
16/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Santa Fe;Envio Express;Pendiente;Huawei;245674;3;14,41;7;4.415.472;4;8.065
17/12/2024;Tablet;Pago Contra Entrega;Recurrente;Mendoza;Envio Express;Pendiente;LG;578028;1;6,4;9;4.869.167;6;9.615
18/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Tucuman;Envio Estandar;Enviado;Samsung;359936;3;10,53;10;9.661.297;6;7.378
19/12/2024;Auriculares;Mercado Pago;Nuevo;Mendoza;Envio Express;Enviado;Apple;863549;4;7,35;1;3.200.153;6;9.150
20/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Cordoba;Envio Estandar;Entregado;Apple;938323;4;6,19;3;10.562.673;3;5.326
21/12/2024;Tablet;Tarjeta de Credito;Nuevo;Tucuman;Envio Estandar;Entregado;LG;958917;4;4,01;17;62.589.648;6;6.380
22/12/2024;Accesorios;Pago Contra Entrega;Nuevo;Santa Fe;Recogida en Tienda;Entregado;LG;647129;1;5,92;10;6.088.205;4;1.425
23/12/2024;Laptop;Transferencia Bancaria;Recurrente;Neuquen;Envio Express;Cancelado;Lenovo;102842;1;2,3;2;200.951;6;3.457
24/12/2024;Laptop;Pago Contra Entrega;Recurrente;Buenos Aires;Envio Estandar;Cancelado;Sony;764746;3;1,34;15;33.952.716;5;5.328
25/12/2024;Reloj Inteligente;PayPal;Recurrente;Tucuman;Envio Express;Enviado;Xiaomi;190034;2;14,45;12;3.901.829;2;7.541
26/12/2024;Accesorios;Pago Contra Entrega;Nuevo;Cordoba;Recogida en Tienda;Cancelado;LG;625862;4;9,98;18;40.563.502;5;5.026
27/12/2024;Laptop;PayPal;Nuevo;Buenos Aires;Envio Estandar;Enviado;LG;771005;4;3,77;14;41.550.078;6;6.866
28/12/2024;Accesorios;PayPal;Recurrente;Mendoza;Envio Estandar;Pendiente;Lenovo;326195;4;1,13;9;11.610.907;1;8.490
29/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Buenos Aires;Envio Express;Pendiente;LG;174564;3;10,23;13;6.111.758;1;3.189
30/12/2024;Accesorios;Tarjeta de Credito;Recurrente;Mendoza;Envio Estandar;Pendiente;Sony;727078;4;2,22;7;19.906.531;2;9.949
31/12/2024;Laptop;PayPal;Nuevo;Mendoza;Envio Estandar;Enviado;Apple;652456;4;8,5;16;38.209.455;1;5.792
1/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Mendoza;Envio Express;Entregado;Huawei;565150;2;1,11;11;12.295.683;3;9.768
2/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Cordoba;Envio Express;Enviado;Huawei;815054;1;8,72;6;4.464.027;2;6.687
3/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;CABA;Envio Estandar;Entregado;Huawei;178243;3;2,66;12;6.245.959;5;4.387
4/12/2024;Auriculares;Mercado Pago;Recurrente;Santa Fe;Envio Express;Pendiente;LG;735396;4;6,19;5;13.798.000;3;6.020
5/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Neuquen;Recogida en Tienda;Pendiente;Apple;601430;3;4,84;3;5.150.916;1;6.166
6/12/2024;Laptop;Mercado Pago;Nuevo;CABA;Envio Estandar;Entregado;Samsung;929038;1;4,41;8;7.104.494;4;1.698
7/12/2024;Accesorios;Mercado Pago;Nuevo;CABA;Envio Express;Cancelado;Huawei;364101;4;3,35;10;14.075.475;2;6.321
8/12/2024;Tablet;Transferencia Bancaria;Recurrente;Santa Fe;Envio Express;Entregado;Huawei;249308;1;4,86;7;1.660.346;1;5.787
9/12/2024;Tablet;Mercado Pago;Nuevo;CABA;Recogida en Tienda;Enviado;LG;687704;3;3,23;10;19.965.359;3;3.313
10/12/2024;Accesorios;Mercado Pago;Recurrente;Neuquen;Recogida en Tienda;Cancelado;Samsung;474533;1;10,23;16;6.815.466;4;5.495
11/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Santa Fe;Envio Express;Entregado;Apple;651332;2;10,11;1;1.171.017;1;7.423
12/12/2024;Smartphone;Mercado Pago;Recurrente;Cordoba;Envio Estandar;Cancelado;LG;766072;2;11,1;5;6.810.050;2;4.510
13/12/2024;Tablet;PayPal;Recurrente;Tucuman;Envio Express;Enviado;Samsung;269358;1;11,9;2;474.616;4;1.082
14/12/2024;Reloj Inteligente;Pago Contra Entrega;Recurrente;Neuquen;Envio Estandar;Enviado;Huawei;569015;1;4;15;8.193.536;2;6.922
15/12/2024;Reloj Inteligente;Pago Contra Entrega;Recurrente;Santa Fe;Recogida en Tienda;Pendiente;Lenovo;348211;2;9,52;14;8.821.590;3;4.058
16/12/2024;Reloj Inteligente;PayPal;Nuevo;Tucuman;Envio Estandar;Entregado;Apple;567763;3;4,38;10;16.286.928;5;7.182
17/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Tucuman;Recogida en Tienda;Cancelado;Xiaomi;257075;1;14,17;17;3.750.962;5;3.356
18/12/2024;Smartphone;Tarjeta de Credito;Nuevo;Neuquen;Envio Express;Enviado;LG;742881;1;14,77;17;10.763.523;5;2.205
19/12/2024;Tablet;Transferencia Bancaria;Nuevo;Mendoza;Recogida en Tienda;Entregado;Huawei;787169;2;9,6;12;17.078.155;5;6.131
20/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Mendoza;Recogida en Tienda;Cancelado;Samsung;306513;3;5,8;5;4.330.857;5;6.635
21/12/2024;Smartphone;PayPal;Recurrente;Santa Fe;Envio Express;Enviado;Xiaomi;834369;1;9,82;9;6.771.535;5;4.917
22/12/2024;Tablet;PayPal;Nuevo;Tucuman;Recogida en Tienda;Pendiente;Lenovo;871593;1;3,77;9;7.548.367;4;6.129
23/12/2024;Auriculares;PayPal;Recurrente;Tucuman;Envio Express;Enviado;Lenovo;320165;4;11,85;5;5.644.357;4;3.048
24/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Santa Fe;Envio Express;Entregado;Xiaomi;429551;4;4,14;14;23.058.320;4;5.105
25/12/2024;Auriculares;Mercado Pago;Nuevo;Santa Fe;Envio Express;Cancelado;Samsung;743963;2;4,99;3;4.241.047;3;3.058
26/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;Tucuman;Envio Estandar;Cancelado;LG;408020;1;11,91;13;4.672.299;3;3.197
27/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Tucuman;Envio Estandar;Pendiente;Lenovo;397585;3;14,02;11;11.281.209;1;9.172
28/12/2024;Accesorios;PayPal;Nuevo;CABA;Recogida en Tienda;Entregado;Lenovo;978248;4;6,5;16;58.540.581;1;5.668
29/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Cordoba;Envio Express;Enviado;Lenovo;668951;2;5,66;15;18.932.180;5;5.102
30/12/2024;Tablet;Pago Contra Entrega;Nuevo;Neuquen;Envio Express;Cancelado;Samsung;913677;2;4,11;17;29.787.835;3;9.019
31/12/2024;Tablet;Transferencia Bancaria;Nuevo;Mendoza;Envio Estandar;Pendiente;Samsung;133022;3;12,5;5;1.745.829;6;4.964
1/12/2024;Auriculares;Mercado Pago;Nuevo;Mendoza;Envio Estandar;Cancelado;Lenovo;865707;4;3,56;13;43.414.328;6;9.903
2/12/2024;Accesorios;Tarjeta de Credito;Recurrente;Cordoba;Recogida en Tienda;Cancelado;Samsung;550936;1;8,87;18;9.037.251;5;4.147
3/12/2024;Tablet;Transferencia Bancaria;Recurrente;CABA;Envio Estandar;Enviado;Apple;405154;4;14,97;18;24.804.353;3;8.537
4/12/2024;Accesorios;Pago Contra Entrega;Recurrente;Neuquen;Envio Estandar;Entregado;Sony;112803;1;3,23;9;982.460;6;7.508
5/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Buenos Aires;Recogida en Tienda;Cancelado;Lenovo;628788;4;12,57;9;19.791.902;2;4.707
6/12/2024;Smartphone;Mercado Pago;Nuevo;Buenos Aires;Recogida en Tienda;Pendiente;Apple;197008;2;8,76;1;359.491;5;2.903
7/12/2024;Laptop;Pago Contra Entrega;Recurrente;CABA;Recogida en Tienda;Cancelado;Sony;243645;2;5,78;13;5.968.517;5;2.804
8/12/2024;Accesorios;Mercado Pago;Nuevo;Tucuman;Envio Express;Pendiente;Apple;499382;2;12,43;12;10.495.818;4;4.618
9/12/2024;Tablet;Mercado Pago;Nuevo;Mendoza;Envio Express;Pendiente;Sony;859774;4;12,84;3;8.992.067;6;4.568
10/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;Tucuman;Envio Express;Pendiente;Lenovo;586803;4;1,32;10;23.162.935;2;9.436
11/12/2024;Tablet;Pago Contra Entrega;Recurrente;Santa Fe;Envio Express;Pendiente;Sony;546889;4;14,55;4;7.476.888;1;7.876
12/12/2024;Auriculares;Pago Contra Entrega;Nuevo;Neuquen;Envio Estandar;Pendiente;Samsung;534926;2;4,86;16;16.285.976;4;1.425
13/12/2024;Accesorios;Pago Contra Entrega;Recurrente;Buenos Aires;Recogida en Tienda;Enviado;Huawei;134138;1;9,72;12;1.453.136;6;6.635
14/12/2024;Accesorios;Mercado Pago;Recurrente;CABA;Envio Express;Pendiente;LG;441606;1;6,73;19;7.825.745;2;9.524
